Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,互补产品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),相关产品 (product.metafields.shopify--discovery--product_recommendation.related_products),相关产品设置 (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
2024-shaker-design-stamps-forever-first-class-postage-stamps,2024 Shaker Design Stamps Forever First Class Postage Stamps,"<p>Honoring the 250th anniversary of the Shakers?¡¥ arrival in America and their enduring influence, the United States Postal Service has issued this Shaker Design commemorative stamp sheet.<br>The stamps feature 12 photographs by Michael Freeman, each showing an example of iconic Shaker deisgn. The pane selvage features a black-and-white photograph of Brother Ricardo Belden (1868-1958) in his workshop at Hancock Shaker Village in Pittsfield, MA, taken by Samuel Kravitt circa 1935.<br>The Shaker Design stamps are issued as Forever stamps and will always be equal in value to the current first-class mail one-ounce rate.</p>
<p>These self-adhesive stamps are being issued in Booklet of 12.<br>This product is sold in 5 Booklets(total 60 pcs).</p>",Hawk,,"","",true,Style,60pcs/5 sheets,,,,,,,,147-YBSJ*1,0.0,shopify,1000,deny,manual,25.99,50.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/ybsj_a5cc30e3-aaf7-46e5-994a-fc683a28955c.jpg?v=1729504091,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2023-waterfalls-forever-first-class-postage-stamps,2023 Waterfalls Forever First Class Postage Stamps,"<p>Among nature?¡¥s most beautiful wonders, waterfalls come in all shapes and sizes, from serene cascades to mighty cataracts. The 12 waterfalls featured on the stamps represent many different types ?a and each is unique.</p>
<p>First row: Deer Creek Falls, Grand Canyon National Park, AZ, photo by Sandra Woods; Nevada Fall, Yosemite National Park, CA, photo by Quang-Tuan Luong; Harrison Wright Falls, Ricketts Glen State Park, PA; and Lower Falls of the Yellowstone River, Yellowstone National Park, WY, photos by Kenneth Keifer.</p>
<p>Second row: Waimoku Falls, Haleakal¡§? National Park, HI, photo by Quang-Tuan Luong; Stewart Falls, Mount Timpanogos Wilderness, UT, photo by Nicole Nugent; Niagara Falls, Niagara Falls State Park, NY, photo by John Cancalosi; and Dark Hollow Falls, Shenandoah National Park, VA, photo by Quang-Tuan Luong.</p>
<p>Third row: Grotto Falls, Great Smoky Mountains National Park, TN, photo by Joe Miller; Sunbeam Falls, Mount Rainier National Park, WA, photo by Kevin Schafer; LaSalle Canyon Waterfall, Starved Rock State Park, Oglesby, IL, photo by David B. Vernon; and Upper Falls, Blue Ridge Parkway, NC, photo by Tim Fitzharris.</p>
<p>Framing the stamps is selvage that again features David B. Vernon?¡¥s LaSalle Canyon image.</p>
<p>Art director Greg Breeding designed the stamps and pane with existing photographs.</p>",Hawk,,"","",true,Style,60pcs/5 books,,,,,,,,129-PB*1,0.0,shopify,1000,deny,manual,25.99,50.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/pb_082860ee-7c51-45a4-841a-1878273d9059.png?v=1729504088,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2010-holiday-evergreens-forever-first-class-postage-stamps,2010 Holiday Evergreens Forever First Class Postage Stamps,"<p>The U.S. Postal Service issued its first commemorative ?¡ãForever?¡À stamp in 2010 with a Holiday Evergreens set of four. ?Pine cones and berries are shown from four different conifer (evergreen) trees ¡§C ponderosa pine, eastern red cedar, blue spruce, and balsam fir. ?Pine trees are frequently used for decoration in the holiday season months, a welcome splash of living greens during the cold, dreary months.</p>
<p>?</p>
<p>These stamps will always be equal in value to the current domestic one-ounce letter postage price.?</p>
<p>These self-adhesive stamps are being issued in Booklet of 20.</p>
<p>This product is sold in 5 Booklets(total 100 pcs).</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,118-CQS*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/7_96d9eb2a-1cd1-4988-8c8a-6f5ef61708fd.jpg?v=1729504084,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,118-CQS*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_6e469fde-4ff1-4d9b-bbce-d1ad8530c065.jpg?v=1729504084,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,118-CQS*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_488af823-974b-4d8d-8548-ffc9233b6618.jpg?v=1729504084,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,118-CQS*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_514c8ba8-321e-434b-a1a8-bdcbcd1fd94e.jpg?v=1729504084,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,118-CQS*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_50999dfd-d615-4c56-b7bb-16506cb35d17.jpg?v=1729504084,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,118-CQS*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_591c26fb-887f-4172-b749-920042a6fce1.jpg?v=1729504084,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_c59c09cb-9640-486a-ac80-dc47e2460ea7.jpg?v=1729504084,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-holiday-evergreens-forever-first-class-postage-stamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/7_fc9cf29f-ccfe-4586-af41-8ba37a3449ca.png?v=1729504084,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-us-botanical-art-forever-first-class-postage-stamps,2016 US Botanical Art Forever First Class Postage Stamps,"<p>About the stamp design: Pictures Japanese irises from an American nursery catalog printed between 1891 and 1912. The catalog was from The New York Botanical Garden?¡¥s Nursery and Seed Catalog Collection.</p>
<p>About the Botanical Art set: 10 stamps all picturing different artwork from a 100+ year old American nursery catalog. Species pictured include: corn lilies, tulips, dahlias, stocks, roses, Japanese irises, petunias, and jonquils.</p>
<p>?The stamps were designed by USPS Art Director Ethel Kessler.<br>These stamps will always be equal in value to the current domestic one-ounce letter postage price.?<br>These self-adhesive stamps are being issued in Booklet of 20.<br>This product is sold in 5 Booklets(total 100 pcs).</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,151-ZWYS*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/ZWYS3_991ab7ea-b78a-4ecd-9262-2260abdc7f8b.jpg?v=1729504069,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2016-us-botanical-art-forever-first-class-postage-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,151-ZWYS*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/ZWYS1_a5099c31-c2ac-4401-b600-7ca9e19ecc2f.jpg?v=1729504069,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2016-us-botanical-art-forever-first-class-postage-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,151-ZWYS*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/ZWYS2_db1617d4-bb20-4030-9780-f79d4bdf088e.jpg?v=1729504069,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2016-us-botanical-art-forever-first-class-postage-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,151-ZWYS*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/ZWYS4_45df7afe-4c42-4f83-bff8-a410197550e0.jpg?v=1729504069,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2016-us-botanical-art-forever-first-class-postage-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,151-ZWYS*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/ZWYS5_24fa33bf-e4b9-42db-b3b1-c8055ed552a1.png?v=1729504069,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2016-us-botanical-art-forever-first-class-postage-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,151-ZWYS*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-walt-disney-villains-forever-first-class-postage-stamps,2017 Walt Disney Villains Forever First Class Postage Stamps,"<p>This issuance celebrates the rich legacy of the Walt Disney Studios Ink &amp; Paint Department with a pane of 20 stamps showcasing 10 classic Disney villains: Maleficent (Sleeping Beauty), Honest John (Pinocchio), Cruella De Vil (One Hundred and One Dalmatians), Captain Hook (Peter Pan), the Queen of Hearts (Alice in Wonderland), Lady Tremaine (Cinderella), Ursula (The Little Mermaid), the Queen (Snow White and the Seven Dwarfs), Gaston (Beauty and the Beast), and Scar (The Lion King). The selvage area features the Queen from Snow White standing in front of an ornate background. The reverse side of the pane includes drawings of the 10 characters and a quote by each one.<br>These stamps will always be equal in value to the current domestic one-ounce letter postage price.<br>These self-adhesive stamps are being issued in Sheet of 20.<br>This product is sold in 5 Booklets(total 100 pcs).</p>",Hawk,,"","",true,Style,5 Sheets of 20 (100 Stamps),,,,,,,,078-DSN*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_81437f0d-4248-4a76-a22d-542575c37d43.jpg?v=1729504059,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2017-walt-disney-villains-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 20 (300 Stamps),,,,,,,,078-DSN*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_298ff72e-3ca3-413d-b352-3179d62209ae.jpg?v=1729504059,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-walt-disney-villains-forever-first-class-postage-stamps,,,,,,,,,25 Sheets of 20 (500 Stamps),,,,,,,,078-DSN*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_5a13fd28-8039-4925-bf8f-f628c9e245cc.jpg?v=1729504059,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-walt-disney-villains-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 20 (1000 Stamps),,,,,,,,078-DSN*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_1f923e00-bc4e-48f1-8bc6-3871ce016c07.jpg?v=1729504059,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-walt-disney-villains-forever-first-class-postage-stamps,,,,,,,,,250 Sheets of 20 (5000 Stamps),,,,,,,,078-DSN*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_32153d23-78ea-4002-8e34-c12fda98ed45.jpg?v=1729504059,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2017-walt-disney-villains-forever-first-class-postage-stamps,,,,,,,,,500 Sheets of 20 (10000 Stamps),,,,,,,,078-DSN*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_65bc3b33-e4ad-4b39-b0e9-97c247a63314.jpg?v=1729504059,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2015-wedding-series-vintage-tulip-two-ounce-first-class-postage-stamps,2015 Wedding Series: Vintage Tulip Two Ounce First Class Postage Stamps,"<p>In 2015, the U.S. Postal Service issued Vintage Tulip, an all-occasion stamp available to accommodate the weight of heavy invitations for weddings and other celebrations, greeting cards, and mailings such as small gifts that require extra postage. The words ?¡ãTwo Ounce?¡À on this stamp indicate its usage value. Like a Forever stamp, this stamp will always be valid for the rate printed on it.<br>The stamp art features an elaborate floral line drawing of a tulip similar to the design of the 2015 Vintage Rose Forever stamp. Jeanne Greco designed these stamps using details from drawings originally created by naturalist artist Maria Sibylla Merian (1647¡§C1717). A small, deep crimson heart on both stamps adds a dash of color to the designs and makes them a natural pair. These stamps were printed using the intaglio printing technique. Vintage Tulip and Vintage Rose are the latest additions to the popular Weddings series. Greg Breeding was the art director.</p>",Hawk,,"","",true,Style,100pcs/5 sheets,,,,,,,,157-FGYJX*1,0.0,shopify,1000,deny,manual,39.99,101.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/fgyjx_c280ce78-8103-4276-b0dd-92663dbc9e29.jpg?v=1729504048,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2015-wedding-series-vintage-tulip-two-ounce-first-class-postage-stamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/fgyjx2_cbb18058-1fad-4ede-a044-28daafaef485.jpg?v=1729504048,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-us-liberty-bell-forever-stamps,2007 US Liberty Bell Forever Stamps,"<div class=""wp-caption alignright"" style=""font-family: Arial; margin: 0px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;""><p style='margin-top: 1px; margin-bottom: 1.23em; padding: 0px; border: 0px; vertical-align: baseline; font-family: ""Times New Roman"" !important;'>On April 12, 2007, the USPS issued its first Forever stamp, which featured a patriotic image of the Liberty Bell.</p></div><p style=""font-family: Arial; margin-bottom: 10px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;"">The USPS has issued non-denominated postage in the past.? In 1975, they were unsure when and how much the postage might increase, so they issued that year?¡¥s Christmas stamps without denominations.? That saved them from having to print hundreds of millions of stamps with a new denomination.? The rate increase, from 10?¨¦ to 13?¨¦, occurred just after Christmas.</p><p style=""font-family: Arial; margin-bottom: 10px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px;"">As postal costs increased, the USPS began to increase their rates for the various classes of mail.? Before becoming effective however, these rate increases had to be submitted to the Postal Rate Commission (PRC) for approval.? Often, the PRC would take as much as a year conducting studies and compiling data before accepting or rejecting the changes.? If the rate increase was approved, the postal service then had to rush to design and produce the new stamps.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,010-DZ*1,0.0,shopify,999,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_bf417580-54be-4565-a12b-2651688b6a21.jpg?v=1729505554,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2007-us-liberty-bell-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,010-DZ*3,0.0,shopify,999,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_591cfe2c-91a7-48d0-8a45-3c98d83575d2.jpg?v=1729505554,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2007-us-liberty-bell-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,010-DZ*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_2cfbea6e-54cf-4769-bb48-b420dea3e83b.jpg?v=1729505554,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2007-us-liberty-bell-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,010-DZ*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_0a319050-2e41-4efd-ac63-9c1bbae28c5c.jpg?v=1729505554,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2007-us-liberty-bell-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,010-DZ*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_6e5969dd-a080-44a0-acd3-e24cc902f33d.jpg?v=1729505554,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2007-us-liberty-bell-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,010-DZ*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_7d99b534-073a-4543-abaf-69bea921157b.jpg?v=1729505554,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2011-firstclass-forever-stamp-holiday-baubles-green-and-red-wavy-line-ornament-ashton-potter,2011 First-Class Forever Stamp - Holiday Baubles: Green and Red Wavy Line Ornament (Ashton Potter),"<p style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px; text-align: justify;'><span style=""margin: 0px; padding: 0px; border: 0px; font-size: medium;"">An abundance of clear water, sand, and timber made the town of Lauscha, Germany, the perfect location for skilled glassblowers to settle.? In the 16th century, the Lauscha artists set up ovens in their homes.? Over the next 300 years, families worked together to craft drinking glasses, bowls, and decorative beads. ?</span></p><p style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px; text-align: justify;'><span style=""margin: 0px; padding: 0px; border: 0px; font-size: medium;"">In 1847, the glassblowers started making molded glass ornaments to sell at Christmas markets.? The balls shimmered from silver that had been swirled inside.? Decorations shaped like fruits, nuts, and intricate flowers were crafted.? Their popularity grew quickly, and soon Christmas trees all over Germany were graced with these glass ornaments. ?</span></p><p style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px; text-align: justify;'><span style=""margin: 0px; padding: 0px; border: 0px; font-size: medium;"">In Britain, decorated trees were not popular until the beloved queen was pictured with one.? Queen Victoria married Prince Albert of Germany, who brought his Christmas traditions with him.? After an English magazine pictured the royal family around their tree, every fashionable family in England and the U.S. had to have a tree of their own.? When Lauscha?¡¥s glass ornaments were imported to England, they were an instant success.</span></p><p style='font-family: ""Times New Roman""; margin-bottom: 10px; padding: 0px; border: 0px; color: rgb(37, 37, 37); font-size: 17.328px; text-align: justify;'><span style=""margin: 0px; padding: 0px; border: 0px; font-size: medium;"">Even today, expert glassblowers in Lauscha continue to create the delicate ornaments that became a Christmas tradition generations ago.?</span></p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,094-JRZS*1,0.0,shopify,999,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_e1629578-001e-4714-b550-3741cf03a13a.jpg?v=1729505545,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2011-firstclass-forever-stamp-holiday-baubles-green-and-red-wavy-line-ornament-ashton-potter,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,094-JRZS*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_fb4856cc-cacd-4626-81f7-620d4ac90de5.jpg?v=1729505545,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2011-firstclass-forever-stamp-holiday-baubles-green-and-red-wavy-line-ornament-ashton-potter,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,094-JRZS*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_c8f8506a-6411-4336-90e0-7bdce652f13b.jpg?v=1729505545,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2011-firstclass-forever-stamp-holiday-baubles-green-and-red-wavy-line-ornament-ashton-potter,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,094-JRZS*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_12e75ff4-78b1-4c02-825f-4bdb826300cd.jpg?v=1729505545,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2011-firstclass-forever-stamp-holiday-baubles-green-and-red-wavy-line-ornament-ashton-potter,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,094-JRZS*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_49e5fe70-d69e-4503-98a5-e75a58878867.jpg?v=1729505545,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2011-firstclass-forever-stamp-holiday-baubles-green-and-red-wavy-line-ornament-ashton-potter,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,094-JRZS*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_7be8f97b-7b23-45ef-9b25-ba190b74d4f9.jpg?v=1729505545,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
